	round	batch	sent_id	sentence	worker_0	worker_1	worker_2	worker_3	worker_4	worker_5	worker_6	worker_7	disagree	agree	neutral	guid	in_held_out_test
1740	4	9	t40	If the sea is rising, you either get out of the way, or you get flooded.	disagrees	neutral	agrees	agrees	neutral	neutral	neutral	neutral	0.004893683383718741	0.005366368506313625	0.9897399481099676	4_9_t40	False
1741	4	9	t41	A combination of factors are at work, including a natural El Nino system, man-made global warming and a dash of random weather.	agrees	disagrees	agrees	neutral	neutral	agrees	neutral	disagrees	0.8954261269154798	0.011760504734425052	0.09281336835009507	4_9_t41	False
1742	4	9	t42	Carbon dioxide is causing the general rise of global temperatures.	neutral	agrees	neutral	agrees	neutral	agrees	neutral	neutral	0.00968658113761334	0.3262097891685433	0.6641036296938435	4_9_t42	False
1743	4	9	t43	The pipeline increase US reliance on fossil fuels (since all the oil is exported abroad) and the transport of tar sands oil, a very heavy form of crude oil, could have serious environmental consequences if it leaked.	agrees	neutral	disagrees	agrees	agrees	agrees	agrees	neutral	0.02226599812899069	0.3710590802972076	0.6066749215738017	4_9_t43	False
1744	4	9	t44	Until relatively recently, barrier islands barrier islands defended themselves against rising seas by, in a sense, moving to higher ground.	disagrees	neutral	disagrees	agrees	neutral	neutral	neutral	neutral	0.00936266252679851	0.002978623290595062	0.9876587141826064	4_9_t44	False
1745	4	9	t5	As a result of climate change, national parks are seeing extended fire seasons, species migration, and increased snow melt.	agrees	agrees	neutral	agrees	neutral	disagrees	agrees	neutral	0.014420484486458341	0.7340774452494266	0.2515020702641149	4_9_t5	False
1746	4	9	t6	The reliance on models will probably increase, because what is happening right now in the Arctic appears to be so fast that we hardly have any time to take data points and declare that we now know what is going on in the present climate.	agrees	neutral	agrees	neutral	neutral	agrees	agrees	neutral	0.006510763752059598	0.07310375231952873	0.9203854839284118	4_9_t6	False
1747	4	9	t7	Balancing the water needs of the present with the long-term needs of the future is a global concern.	agrees	agrees	neutral	agrees	neutral	agrees	agrees	neutral	0.00872727818706762	0.7574080585137429	0.23386466329918945	4_9_t7	False
1748	4	9	t8	The single biggest uncertainty in climate science has nothing to do with the physics of the atmosphere, or the stability of the ice, or anything like that.	disagrees	neutral	agrees	neutral	neutral	agrees	neutral	disagrees	0.21683184380279472	0.011773683226683129	0.771394472970522	4_9_t8	False
1749	4	9	t9	These solutions may not help with global warming's long-term effects.	neutral	agrees	agrees	agrees	neutral	agrees	agrees	neutral	0.00861600300040859	0.7754522057073671	0.2159317912922245	4_9_t9	False
1750	5	0	s0	Global warming is a hoax.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees				5_0_s0	False
1751	5	0	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	agrees				5_0_s1	False
1752	5	0	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	neutral	neutral	neutral	neutral	disagrees	neutral	neutral	neutral				5_0_s2	False
1753	5	0	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees				5_0_s3	False
1754	5	0	s4	Some icebergs are cute.	neutral	neutral	neutral	neutral	neutral	neutral	disagrees	neutral				5_0_s4	False
1755	5	0	t0	Ms. Thunberg has been incredibly misled about the health implications of rising temperatures.	disagrees	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.9784794868502544	0.0019164153573760954	0.01960409779236941	5_0_t0	False
1756	5	0	t1	Radical environmental groups partnering in this week's `Global Climate Strike' to the tune of nearly $ 25 million.	neutral	neutral	disagrees	agrees	neutral	disagrees	neutral	neutral	0.10587061819098227	0.006912333247716399	0.8872170485613013	5_0_t1	False
1757	5	0	t10	Is really led by grown-up global warming zealots.	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	0.995868312116134	0.0011040282717165325	0.0030276596121492296	5_0_t10	False
1758	5	0	t11	When Thunberg first learned details about climate change, Thunberg didn&apost really believe it.	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	0.001535371450983683	0.000879730132012636	0.9975848984170036	5_0_t11	False
1759	5	0	t12	Sea levels are rising `at a faster rate' than experts had expected, and that is having a greater impact on the lagoon city.	neutral	neutral	neutral	disagrees	agrees	agrees	agrees	neutral	0.006373347160584766	0.21767724000335031	0.7759494128360649	5_0_t12	False
1760	5	0	t13	Trump is careful to keep any comments about climate change to a minimum to avoid getting booed.	neutral	neutral	neutral	disagrees	neutral	neutral	agrees	neutral	0.003793039783624824	0.02948219546601373	0.9667247647503614	5_0_t13	False
1761	5	0	t14	We're not in a place where, I think, we would conduct monetary policy to deal with climate-change-type issues.	neutral	neutral	disagrees	disagrees	neutral	neutral	disagrees	disagrees	0.4435823568614036	0.0038909361397354734	0.552526706998861	5_0_t14	False
1762	5	0	t15	Warmer-than-average temperatures are forecast for much of the U.S. this winter, with a wetter-than-normal season from December through February across the northern parts of the country.	neutral	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.0009214616367440838	0.010146711809569244	0.9889318265536868	5_0_t15	False
1763	5	0	t16	The fight over planet-warming auto emissions has split the nation's auto industry.	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	0.001451658393290258	0.0008144852879150606	0.9977338563187946	5_0_t16	False
1764	5	0	t17	And that is a direct analogy to the skepticism with which many people view the threat of climate change.	neutral	neutral	agrees	neutral	neutral	agrees	agrees	neutral	0.002564398422656297	0.27749683007997983	0.7199387714973638	5_0_t17	False
1765	5	0	t18	Cyclones, floods and fires are now displacing three times as many people as wars.	agrees	neutral	agrees	agrees	agrees	neutral	neutral	neutral	0.0026283306940773268	0.3193325626298336	0.678039106676089	5_0_t18	False
1766	5	0	t19	There is no point in only reducing greenhouse gas emissions at home, if we increase the import of CO2 from abroad.	agrees	neutral	agrees	disagrees	disagrees	neutral	agrees	agrees	0.046845614796678016	0.7379532392999391	0.21520114590338305	5_0_t19	True
1767	5	0	t2	These kids have been programmed to panic over climate change.	disagrees	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.978556834596232	0.0019139514803248922	0.01952921392344303	5_0_t2	False
1768	5	0	t20	In our view, the consideration of tipping points helps to define that we are in a climate emergency.	agrees	agrees	agrees	agrees	neutral	neutral	agrees	agrees	0.0019182814610794344	0.9198724247415716	0.07820929379734892	5_0_t20	False
1769	5	0	t21	Iceland's melting glaciers are simply part of an endless sequence of natural events that have shaped our country's history.	disagrees	disagrees	disagrees	disagrees	agrees	disagrees	disagrees	neutral	0.9115587363989559	0.024006366019994143	0.06443489758104996	5_0_t21	False
1770	5	0	t22	The Trump administration simply discarded prior factual findings related to climate change to support its course reversal.	agrees	agrees	agrees	disagrees	disagrees	agrees	neutral	agrees	0.03727850513212121	0.9040128194595728	0.05870867540830611	5_0_t22	True
1771	5	0	t23	I only pay attention to my health because I want to live a very long time just so I can keep pointing out that the climate has yet to murder me.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9981069850581786	0.000871560184848446	0.0010214547569728225	5_0_t23	False
1772	5	0	t24	We don't believe there should be carbon taxes.	disagrees	neutral	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.8464030341775107	0.0032651893409158163	0.15033177648157334	5_0_t24	False
1773	5	0	t25	They may well spend the next decade coping with the disruptive effects of climate change and technology.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	neutral	0.002363970206452525	0.8417350645578758	0.15590096523567176	5_0_t25	False
1774	5	0	t26	The Arctic is changing.	agrees	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.0017674203328479797	0.08852347421550505	0.9097091054516472	5_0_t26	False
1775	5	0	t27	There had been 25 rapid climate change events like the Younger Dryas in the last glacial period.	neutral	disagrees	disagrees	neutral	agrees	neutral	neutral	neutral	0.21220899229826592	0.02884221348819213	0.7589487942135419	5_0_t27	False
1776	5	0	t28	Coal-fired plants are the main global source of emissions.	neutral	neutral	neutral	disagrees	agrees	neutral	neutral	neutral	0.0028166967564034525	0.012186328077566576	0.9849969751660301	5_0_t28	False
1777	5	0	t29	Climate change could actually make frigid waves of Arctic air more common, a result of shrinking sea ice.	neutral	neutral	agrees	disagrees	agrees	agrees	agrees	neutral	0.00750317685796738	0.4662860879595029	0.5262107351825296	5_0_t29	False
1778	5	0	t3	While many people already face the dire consequences of the climate crisis, the reality of an environment that is becoming uninhabitable is still not obvious to everyone.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005678983743603302	0.9984071689012144	0.001024932724425479	5_0_t3	False
1779	5	0	t30	It's related to rather than `caused by' climate change.	neutral	neutral	disagrees	agrees	disagrees	neutral	disagrees	neutral	0.2781945694114465	0.008631356392319047	0.7131740741962344	5_0_t30	False
1780	5	0	t31	But the erosion of science reaches well beyond the environment and climate.	disagrees	disagrees	disagrees	neutral	neutral	neutral	disagrees	neutral	0.6658286261387194	0.0037856800951602985	0.3303856937661203	5_0_t31	True
1781	5	0	t32	Climate change's caused about equally by human activities and natural changes in the environment.	agrees	agrees	neutral	agrees	agrees	neutral	disagrees	neutral	0.06267008416105227	0.4717795741286847	0.4655503417102629	5_0_t32	False
1782	5	0	t33	The planet has only a decade left to stop global warming and the `predatory capitalism' which purportedly facilities it.	agrees	agrees	agrees	disagrees	agrees	agrees	agrees	agrees	0.002083490215984271	0.99648443614704	0.0014320736369758144	5_0_t33	False
1783	5	0	t34	No single epidemic can be attributed wholly to climate change.	agrees	disagrees	neutral	disagrees	disagrees	neutral	disagrees	disagrees	0.7634111570050619	0.06468389401289043	0.17190494898204767	5_0_t34	False
1784	5	0	t35	Earth 's climate system is complex, and many climate alarmist predictions have failed.	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9591020690800978	0.0021864161357991324	0.03871151478410317	5_0_t35	True
1785	5	0	t36	Because the temperatures of the Earth are increasing.	neutral	neutral	neutral	neutral	agrees	neutral	agrees	agrees	0.002471918342249607	0.2901475382935867	0.7073805433641637	5_0_t36	False
1786	5	0	t37	The last time there is a comparable concentration of CO2 in the atmosphere is between 3 and 5 million years ago, when the temperature was between 2 and 3 degrees Celsius warmer and sea levels were 10 to 20 metres higher than today.	agrees	neutral	agrees	neutral	agrees	neutral	neutral	neutral	0.0024587472841418353	0.2650421930647408	0.7324990596511173	5_0_t37	False
1787	5	0	t38	The country's bushfire crisis has intensified concerns about climate change with almost seven in 10 Australians wanting the government to lead on climate action.	agrees	neutral	agrees	agrees	agrees	agrees	neutral	neutral	0.002783585749159974	0.5056378442106183	0.4915785700402217	5_0_t38	False
1788	5	0	t39	We are all losing the fight against climate change.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	agrees	0.0013441131560859134	0.9780774488132192	0.02057843803069489	5_0_t39	True
1789	5	0	t4	Anyone who believes that climate change had anything to do with any of the conflict in Syria is a fool.	neutral	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.7875270277092545	0.003446664691941085	0.2090263075988044	5_0_t4	False
1790	5	0	t40	Today 's [ Green New Deal ] vote is a partisan stunt to side-step needed debate on climate action, and give Republicans cover to put oil lobby checks over our kids.	agrees	agrees	agrees	neutral	agrees	agrees	agrees	agrees	0.0008065098874742438	0.9959904614679296	0.003203028644596021	5_0_t40	False
1791	5	0	t41	Climate change will bring more horrific scenes like the ones she and her family are still grappling with.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005527883529397791	0.9984833601649992	0.00096385148206096	5_0_t41	False
1792	5	0	t42	The climate benefits of the program -- as well as the health benefits that will come from a reduction in tailpipe pollution, and the jobs and improved infrastructure that fresh investment will bring -- more than outweigh those costs.	neutral	agrees	agrees	disagrees	agrees	neutral	agrees	agrees	0.006330224836128517	0.8415432957797266	0.1521264793841448	5_0_t42	False
