	round	batch	sent_id	sentence
1780	5	4	t30	"`Climate change had its fingerprints there and that's concerning,' said Dr. Nick Watts, the report's executive editor, adding that subsequent heat waves have `resulted in tens of thousands of deaths.'"
1781	5	4	t31	"Warming ocean currents are also melting the glacier from underneath, washing ice away faster than the glacier can replenish it."
1782	5	4	t32	The world needs to prepare for millions of people being driven from their homes by the impact of climate change.
1783	5	4	t33	We can only fix climate change by destroying the economy or our personal liberties.
1784	5	4	t34	Anthropogenic global warming is the greatest and widest-ranging market failure ever seen.
1785	5	4	t35	"If mankind wanted to stop climate change without stopping economic growth too, the world needed more nuclear energy, not less."
1786	5	4	t36	"Climate crisis advocates attempt to dismiss the minor satellite-measured warming by utilizing ground temperature stations around the globe, which tend to have even more corrupting biases and problems than the old U.S. stations."
1787	5	4	t37	"Ms. Warren would hold a climate-focused town-hall-style event in New Hampshire and rolled out an endorsement from Rhiana Gunn-Wright, a lead author of the Green New Deal proposal."
1788	5	4	t38	Supporters of the demonstration knew firsthand about the effects of climate change.
1789	5	4	t39	Gore has seen small shifts in Republican views regarding the so-called climate issue.
1790	5	4	t40	It's unquestionable that this year's Kincade fire grew with such disastrous rapidity because of the climate.
1791	5	4	t41	The Obama administration fired a top scientist and intimidated staff at the Department of Energy in order to further its climate change agenda.
1792	5	4	t42	"Whatever we call it, impending climate doom is upon us if we don't act quickly."
1793	5	4	t43	You have failed in humanity's task of protecting the climate.
1794	5	4	t44	Protecting still-undamaged forests could have a strong climate benefit as well.
1795	5	4	t45	The world failed to reduce carbon emissions in recent years and is on pace for catastrophic damage from climate change.
1796	5	4	t46	"The word climate change, to the best of my knowledge, is not discussed in this new NAFTA agreement at all, which is an outrage."
1797	5	4	t47	"Climate change is a man-made problem, which is why women should rule the world."
1798	5	4	t48	"Climate science should be less political, while climate policies should be more scientific."
1799	5	4	t49	"The real evidence of change would come when investors started exiting carbon-heavy companies, especially those with no transition plan."
1800	5	5	t0	The shoddy and absurd climate change plan.
1801	5	5	t1	This is the result of climate change.
1802	5	5	t2	"Half of climate scientists, or fewer, think human-caused global warming is happening."
1803	5	5	t3	Climate change and receding Arctic ice is forcing wild animals out of their traditional hunting grounds.
1804	5	5	t4	"We are not climate activists, we never are."
1805	5	5	t5	That manmade climate change is a crisis is a false twisting of the actual data.
1806	5	5	t6	Climate change and sustainability would become more important for the fashion industry in 2020.
1807	5	5	t7	"Even if the warming increases, humans can adjust."
1808	5	5	t8	They will do little for renewable growth and next to nothing to address climate change.
1809	5	5	t9	"Two thirds of people in Europe, the United States and China think their individual behaviour can help tackle climate change and more than three quarters of parents believe their children will bear the consequences of climate change."
1810	5	5	t10	Climate change is not a belief system.
1811	5	5	t11	We are headed for climate Armageddon from warming in twelve years.
1812	5	5	t12	A fee on the burning of fossil fuels is the most efficient way to drive down global warming.
1813	5	5	t13	"Since 2005, U.S. carbon dioxide emissions have dropped more than those from any other large industrialized nation."
1814	5	5	t14	Countries need to go beyond simply putting a price on carbon or adopting bold emissions goals.
1815	5	5	t15	Everybody is responsible for dealing with climate change.
1816	5	5	t16	"The company is eager to engage on the issues facing the transforming city, including homelessness, transportation and climate change."
1817	5	5	t17	Your holiday traditions are contributing to climate change and hurting the planet.
1818	5	5	t18	The climate crisis has been manufactured in order to create a huge climate-industrial complex that can command the redistribution of colossal amounts of money.
1819	5	5	t19	They would look self-serving and out of touch if they tried to deny climate change.
1820	5	5	t20	The Green New Deal proposed by Rep. Alexandria Ocasio-Cortez (D-N.Y.) is a crucial framework for meeting the climate challenges we face.
1821	5	5	t21	Opposing sides in polarised debates such as that on climate change had to learn how to talk with each other again.
1822	5	5	t22	Anthropomorphic climate change is a scam.
1823	5	5	t23	"This may be the first time in the history of the United States that there are children wondering whether they are going to have a future, whether they should have children as a result of the potential for climate change to get worse and worse."
1824	5	5	t24	"It is so cold in Florida, they are setting record temperatures and you know they&aposre afraid of the iguanas falling off the trees."
1825	5	5	t25	The corruption of climate science has occurred because some of our most important institutions have let us down.
1826	5	5	t26	"It is in the big cities where climate warming occurs, and people live and suffer it."
1827	5	5	t27	Some members of the Governing Council question whether fighting climate change is a central bank's job.
1828	5	5	t28	Climate change is emerging as potentially the greatest risk to human health in the 21st century.
1829	5	5	t29	Unused special funds-including money set aside for renovating schools or incentives for fighting climate change-also contributed to the surplus.
1830	5	5	t30	"His antipathy toward action on climate change has contributed to what they consider a hands-off response to the fires, treating them as a tragedy rather than a turning point."
